,0
394,"https://twitter.com/simbatrading/status/1296535490024419334
"
395,"https://twitter.com/simbatrading/status/1296530169537146884
"
396,"https://twitter.com/simbatrading/status/1296495795835932673
"
397,"https://twitter.com/simbatrading/status/1296474949620764676
"
398,"https://twitter.com/simbatrading/status/1296470679311847424
"
399,"https://twitter.com/simbatrading/status/1296458359567192064
"
400,"https://twitter.com/simbatrading/status/1296453894395109377
"
401,"https://twitter.com/simbatrading/status/1296453106201395206
"
402,"https://twitter.com/simbatrading/status/1296448830494453760
"
403,"https://twitter.com/simbatrading/status/1296445721537847297
"
404,"https://twitter.com/simbatrading/status/1296440881923465216
"
405,"https://twitter.com/simbatrading/status/1296432917003083776
"
406,"https://twitter.com/simbatrading/status/1296429024793722881
"
407,"https://twitter.com/simbatrading/status/1296195667505876997
"
408,"https://twitter.com/simbatrading/status/1296191206628700167
"
409,"https://twitter.com/simbatrading/status/1296159819141914624
"
410,"https://twitter.com/simbatrading/status/1296101081521561605
"
411,"https://twitter.com/simbatrading/status/1296100266320764928
"
412,"https://twitter.com/simbatrading/status/1295883801558749187
"
413,"https://twitter.com/simbatrading/status/1295883536797503488
"
414,"https://twitter.com/simbatrading/status/1295881568679067654
"
415,"https://twitter.com/simbatrading/status/1295804285868019715
"
416,"https://twitter.com/simbatrading/status/1295802837000224779
"
417,"https://twitter.com/simbatrading/status/1295767594943873025
"
418,"https://twitter.com/simbatrading/status/1295697586192633858
"
419,"https://twitter.com/simbatrading/status/1295413135499825152
"
420,"https://twitter.com/simbatrading/status/1295410472431374339
"
421,"https://twitter.com/simbatrading/status/1295355351261425664
"
422,"https://twitter.com/simbatrading/status/1295345337855610884
"
423,"https://twitter.com/simbatrading/status/1295344140952244224
"
424,"https://twitter.com/simbatrading/status/1294442533578186753
"
425,"https://twitter.com/simbatrading/status/1294419031534063621
"
426,"https://twitter.com/simbatrading/status/1294368600829157377
"
427,"https://twitter.com/simbatrading/status/1294363228512845825
"
428,"https://twitter.com/simbatrading/status/1294362281216749569
"
429,"https://twitter.com/simbatrading/status/1294360946366910467
"
430,"https://twitter.com/simbatrading/status/1294359359074508801
"
431,"https://twitter.com/simbatrading/status/1294349979142823937
"
432,"https://twitter.com/simbatrading/status/1294349145445216258
"
